trip_id,arrival_time,departure_time,stop_id,stop_sequence
T0205,21:15:30,21:16:00,M06,8
T0205,21:17:30,21:18:00,M05,9
T0205,21:19:30,21:20:00,M04,10
T0205,21:21:30,21:22:00,M03,11
T0205,21:23:30,21:24:00,M02,12
T0205,21:26:00,21:26:30,M01,13
T0206,21:10:00,21:10:30,M13,1
T0206,21:12:00,21:12:30,M12,2
T0206,21:14:00,21:14:30,M11,3
T0206,21:16:00,21:16:30,M10,4
T0206,21:19:00,21:19:30,M09,5
T0206,21:21:00,21:21:30,M08,6
T0206,21:23:30,21:24:00,M07,7
T0206,21:25:30,21:26:00,M06,8
T0206,21:27:30,21:28:00,M05,9
T0206,21:29:30,21:30:00,M04,10
T0206,21:31:30,21:32:00,M03,11
T0206,21:33:30,21:34:00,M02,12
T0206,21:36:00,21:36:30,M01,13
T0207,21:20:00,21:20:30,M13,1
T0207,21:22:00,21:22:30,M12,2
T0207,21:24:00,21:24:30,M11,3
T0207,21:26:00,21:26:30,M10,4
T0207,21:29:00,21:29:30,M09,5
T0207,21:31:00,21:31:30,M08,6
T0207,21:33:30,21:34:00,M07,7
T0207,21:35:30,21:36:00,M06,8
T0207,21:37:30,21:38:00,M05,9
T0207,21:39:30,21:40:00,M04,10
T0207,21:41:30,21:42:00,M03,11
T0207,21:43:30,21:44:00,M02,12
T0207,21:46:00,21:46:30,M01,13
T0208,21:30:00,21:30:30,M13,1
T0208,21:32:00,21:32:30,M12,2
T0208,21:34:00,21:34:30,M11,3
T0208,21:36:00,21:36:30,M10,4
T0208,21:39:00,21:39:30,M09,5
T0208,21:41:00,21:41:30,M08,6
T0208,21:43:30,21:44:00,M07,7
T0208,21:45:30,21:46:00,M06,8
T0208,21:47:30,21:48:00,M05,9
T0208,21:49:30,21:50:00,M04,10
T0208,21:51:30,21:52:00,M03,11
T0208,21:53:30,21:54:00,M02,12
T0208,21:56:00,21:56:30,M01,13
T0209,21:40:00,21:40:30,M13,1
T0209,21:42:00,21:42:30,M12,2
T0209,21:44:00,21:44:30,M11,3
T0209,21:46:00,21:46:30,M10,4
T0209,21:49:00,21:49:30,M09,5
T0209,21:51:00,21:51:30,M08,6
T0209,21:53:30,21:54:00,M07,7
T0209,21:55:30,21:56:00,M06,8
T0209,21:57:30,21:58:00,M05,9
T0209,21:59:30,22:00:00,M04,10
T0209,22:01:30,22:02:00,M03,11
T0209,22:03:30,22:04:00,M02,12
T0209,22:06:00,22:06:30,M01,13
T0210,21:50:00,21:50:30,M13,1
T0210,21:52:00,21:52:30,M12,2
T0210,21:54:00,21:54:30,M11,3
T0210,21:56:00,21:56:30,M10,4
T0210,21:59:00,21:59:30,M09,5
T0210,22:01:00,22:01:30,M08,6
T0210,22:03:30,22:04:00,M07,7
T0210,22:05:30,22:06:00,M06,8
T0210,22:07:30,22:08:00,M05,9
T0210,22:09:30,22:10:00,M04,10
T0210,22:11:30,22:12:00,M03,11
T0210,22:13:30,22:14:00,M02,12
T0210,22:16:00,22:16:30,M01,13
T0211,22:00:00,22:00:30,M13,1
T0211,22:02:00,22:02:30,M12,2
T0211,22:04:00,22:04:30,M11,3
T0211,22:06:00,22:06:30,M10,4
T0211,22:09:00,22:09:30,M09,5
T0211,22:11:00,22:11:30,M08,6
T0211,22:13:30,22:14:00,M07,7
T0211,22:15:30,22:16:00,M06,8
T0211,22:17:30,22:18:00,M05,9
T0211,22:19:30,22:20:00,M04,10
T0211,22:21:30,22:22:00,M03,11
T0211,22:23:30,22:24:00,M02,12
T0211,22:26:00,22:26:30,M01,13
T0212,22:10:00,22:10:30,M13,1
T0212,22:12:00,22:12:30,M12,2
T0212,22:14:00,22:14:30,M11,3
T0212,22:16:00,22:16:30,M10,4
T0212,22:19:00,22:19:30,M09,5
T0212,22:21:00,22:21:30,M08,6
T0212,22:23:30,22:24:00,M07,7
T0212,22:25:30,22:26:00,M06,8
T0212,22:27:30,22:28:00,M05,9
T0212,22:29:30,22:30:00,M04,10
T0212,22:31:30,22:32:00,M03,11
T0212,22:33:30,22:34:00,M02,12
T0212,22:36:00,22:36:30,M01,13
T0213,22:20:00,22:20:30,M13,1
T0213,22:22:00,22:22:30,M12,2
T0213,22:24:00,22:24:30,M11,3
T0213,22:26:00,22:26:30,M10,4
T0213,22:29:00,22:29:30,M09,5
T0213,22:31:00,22:31:30,M08,6
T0213,22:33:30,22:34:00,M07,7
T0213,22:35:30,22:36:00,M06,8
T0213,22:37:30,22:38:00,M05,9
T0213,22:39:30,22:40:00,M04,10
T0213,22:41:30,22:42:00,M03,11
T0213,22:43:30,22:44:00,M02,12
T0213,22:46:00,22:46:30,M01,13
T0214,22:30:00,22:30:30,M13,1
T0214,22:32:00,22:32:30,M12,2
T0214,22:34:00,22:34:30,M11,3
T0214,22:36:00,22:36:30,M10,4
T0214,22:39:00,22:39:30,M09,5
T0214,22:41:00,22:41:30,M08,6
T0214,22:43:30,22:44:00,M07,7
T0214,22:45:30,22:46:00,M06,8
T0214,22:47:30,22:48:00,M05,9
T0214,22:49:30,22:50:00,M04,10
T0214,22:51:30,22:52:00,M03,11
T0214,22:53:30,22:54:00,M02,12
T0214,22:56:00,22:56:30,M01,13
T0215,22:40:00,22:40:30,M13,1
T0215,22:42:00,22:42:30,M12,2
T0215,22:44:00,22:44:30,M11,3
T0215,22:46:00,22:46:30,M10,4
T0215,22:49:00,22:49:30,M09,5
T0215,22:51:00,22:51:30,M08,6
T0215,22:53:30,22:54:00,M07,7
T0215,22:55:30,22:56:00,M06,8
T0215,22:57:30,22:58:00,M05,9
T0215,22:59:30,23:00:00,M04,10
T0215,23:01:30,23:02:00,M03,11
T0215,23:03:30,23:04:00,M02,12
T0215,23:06:00,23:06:30,M01,13
T0216,22:50:00,22:50:30,M13,1
T0216,22:52:00,22:52:30,M12,2
T0216,22:54:00,22:54:30,M11,3
T0216,22:56:00,22:56:30,M10,4
T0216,22:59:00,22:59:30,M09,5
T0216,23:01:00,23:01:30,M08,6
T0216,23:03:30,23:04:00,M07,7
T0216,23:05:30,23:06:00,M06,8
T0216,23:07:30,23:08:00,M05,9
T0216,23:09:30,23:10:00,M04,10
T0216,23:11:30,23:12:00,M03,11
T0216,23:13:30,23:14:00,M02,12
T0216,23:16:00,23:16:30,M01,13
T0217,23:00:00,23:00:30,M13,1
T0217,23:02:00,23:02:30,M12,2
T0217,23:04:00,23:04:30,M11,3
T0217,23:06:00,23:06:30,M10,4
T0217,23:09:00,23:09:30,M09,5
T0217,23:11:00,23:11:30,M08,6
T0217,23:13:30,23:14:00,M07,7
T0217,23:15:30,23:16:00,M06,8
T0217,23:17:30,23:18:00,M05,9
T0217,23:19:30,23:20:00,M04,10
T0217,23:21:30,23:22:00,M03,11
T0217,23:23:30,23:24:00,M02,12
T0217,23:26:00,23:26:30,M01,13
